,modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_aunicio
1003,"Smartphone Galaxy A10 32GB 6.2"" 2GB RAM Câmera Traseira 13MP Vermelho","R$ 916,98","R$ 916,98", Mar/2020,extra-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUMFuwjAM%2FZUqB05QGgKlYUKIIcQFpGlD027IpAa6NU3nJgiE%2BPelFd2Wi%2FP8ni2%2Fd2NnpCozBZswHnLWZfZaogcqz9SXhyWZ1CnLJjfmKPfEydqymvT7DWFNiBdLECqjwz31%2BYjLIRfjmbN6VxlHCqefoIzFrFO3NKaZ01OvLoEgNVQSKtNQyhQWCzttV3SUl2vVju8%2BNuverrddrpe%2BLH4XeNBO%2BGtVqdgkCpNRl50hd96I5HEoky4rQNe23jSQLU%2BmwGAFOVyuwZxHgRisnoM4HHS%2BnbFPQY1e55tgMdNIEGwJKsz8h4vNS%2FCOpDE%2Fmb%2BoXAFVlR0LTH3PHA5Iuyyt80xiqWSSRlwKEBIUptEojuQw3Y85wtCrK2sIG%2FVYiBY%2BTl22wda%2BwOLR0LWRjsb%2FGg%2FxAnOXA7G7p8hnwOJI%2BCdjdv8B5CSaLw%3D%3D
1004,Smartphone Quantum Muv Pro 16GB Preto + Carregador Sony Cycle Energy 5000mAh + Cartão de Memória 16GB + Antivírus Mcafee Mobile Security,"R$ 912,90","R$ 912,90", Jun/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-quantum-muv-pro-16gb-preto-carregador-sony-cycle-energy-5000mah-cartao-de-memoria-16gb-antivirus-mcafee-mobile-security/p
1005,Smartphone Samsung Galaxy A10s Desbloqueado Dual Chip 32GB Android 9 Azul + Cartão de Memória 32GB,"R$ 909,00","R$ 909,00", Fev/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a10s-desbloqueado-dual-chip-32gb-android-9-azul-cartao-de-memoria-32gb/p
1006,Smartphone Motorola Moto E6S XT2025-2 Desbloqueado Dual Chip 64GB Grafite,"R$ 902,31","R$ 902,31", Fev/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-e6s-xt2025-2-desbloqueado-dual-chip-64gb-grafite/p
1007,Smartphone Motorola Moto E6S XT2025-2 Desbloqueado Dual Chip 64GB Azul,"R$ 902,31","R$ 902,31", Fev/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-e6s-xt2025-2-desbloqueado-dual-chip-64gb-azul/p
1008,Smartphone Samsung Galaxy A20 SM-A205G Desbloqueado Dual Chip 32GB Android 9.0 Azul,"R$ 2.139,00","R$ 901,55", Abr/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a20-sm-a205g-desbloqueado-dual-chip-32gb-android-9-0-azul/p
1009,"Smartphone Samsung Galaxy J8 SM-J810M Desbloqueado Tela 6"" Dual Chip 64GB Android 8.0 Oreo Violeta","R$ 1.331,10","R$ 900,00", Ago/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j8-sm-j810m-desbloqueado-tela-6-dual-chip-64gb-android-8-0-oreo-violeta/p
1010,Celular Samsung Galaxy A30s Desbloqueado 64GB Dual Chip Android 9.0 Preto,"R$ 2.849,00","R$ 900,00", Nov/2019,jacotei.com.br,https://www.jacotei.com.br/celular-samsung-galaxy-a30s-desbloqueado-64gb-dual-chip-android-9-0-preto/p
1011,Smartphone LG Stylus 2 K520 Desbloqueado GSM Dual Chip 16GB Android 6.0 Marrom,"R$ 899,99","R$ 899,99", Jun/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-lg-stylus-2-k520-desbloqueado-gsm-dual-chip-16gb-android-6-0-marrom/p
1012,Smartphone Xiaomi Redmi 7 Desbloqueado 32GB Dual Chip Android 9 Pie Preto Eclipse,"R$ 1.732,90","R$ 899,90", Abr/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-7-desbloqueado-32gb-dual-chip-android-9-pie-preto-eclipse/p
1013,Smartphone Samsung Galaxy J7 Neo SM-J701MT Desbloqueado GSM 16GB TV Digital Dual Chip Android 7.0 Dourado,"R$ 899,90","R$ 899,90", Ago/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j7-neo-sm-j701mt-desbloqueado-gsm-16gb-tv-digital-dual-chip-android-7-0-dourado/p
1014,Smartphone Samsung Galaxy J5 Prime SM-G570M Desbloqueado GSM Dual Chip 32GB Android 6.0 Dourado,"R$ 899,90","R$ 899,90", Jul/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j5-prime-sm-g570m-desbloqueado-gsm-dual-chip-32gb-android-6-0-dourado/p
1015,Smartphone Lg K12 Prime Preto 32Gb 3Gb De Ram Tela De 6.26 Camera Tripla De 16Mp 2Mp E 5Mp,"R$ 899,90","R$ 899,90", Mar/2020,static.carrefour.com.br,https://track2.jacotei.com.br/r?h=eJxVkcFu2zAMhl9F0CGnyJYly5YDBMPWDT0sxoK290KWmdSLbQmy3KAo%2Bu6jkwXdDpTIXz8gfuQ7fYUwdW6kG5olGV3T%2BOYBC9t39oSlD66dbaSbdzqHHh9eYvTTJk3P53NiTQhwcHNIrBuSJqSPgwnRv7gR2O6e%2FcwE24duADwhOibF%2FTcmMVpgD19r9gS9WfKCiYLdmQGCYU%2Bh81c1K%2Bo9ExjAVL1PfVrvs0pUSmr5ZY7D84T%2FWtj%2BNtZF6FaLNEDbzcMWm%2FGreHr83xBPvw4HCNtGc5MXumKyOViWc6WYkZCzXOiyqcpGWc1X7c4dt4ILzqUoOd5K4TCst3TDE63W9NX0M85JV1VSremIzeNsPvHJ7kgQn1zwyQWfIH5DJMZ3IA9mIAv%2BkheJKMgVn1zxFxXxPREYP4iq%2Fedi5tFMU3ccoUXNLUTPXbssrGkNtA1UymRa8zyHgssMdCWBKyk1uqfoAlzcpS5u5d%2FW726rXDBNhKMLbxerKv8Rbmbo594E%2BoFPAUdCTca51ZmhH38AxKm39A%3D%3D
1016,Smartphone Asus Zenfone Max Shot ZB634KL Desbloqueado Dual Chip 64GB Android 8.0 Preto,"R$ 1.195,08","R$ 899,31", Mar/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-max-shot-zb634kl-desbloqueado-dual-chip-64gb-android-8-0-preto/p
1017,"Smartphone Asus Zenfone Max M2 ZB555KL Gold com 32GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, Android 8.0, Processador Octa Core e 3GB de RAM","R$ 899,10","R$ 899,10", Mar/2020,extra-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1r4zAQ%2FSuDDj25jl1bsR0IJXFDDk1o2c1hKQtBHk8ab23LjKTSUvrfK4d6d0%2Ba9zGPmdGHeCU2je7FQsRhLAJh3wfyANsGXzwcWNcOrVh8CMetF87WDmYxm10Eq0N6s6xC1F1Y8SxO81hmWXbrbHc02jHS8o9Cbam5GqmO6sZ1S%2B8eFKta88CE%2BiKh7i31djlFXKG3dzi1H3%2Ftd9fH68Nmt%2FFP%2BTfAg6nDT4sDikUU5jIQr6p1fpG8KMI4EL3qxq1%2BdortcNY9wco4A0%2FUn0awV2%2Bwv4GntZTyfgdb3dbgh4TkZrsO4ECtAhnK3yKAO6daKM%2FNEEB52xErOLAy1Pjizg2tCmDV16ybGvIwCuCRNZIx46TwgFZBqZmAINmuoSb4sdr%2FO7nrlTHNc0%2B15%2FTpRHxsas9HaVFRhek8VlGaR1UssZAVVskpoTRPR7exPvbizpJkgt87b6YPGu%2BjLD1rfr9YZfYf8W0uqXWtYvHpJfa3FAlSMi9wLj6%2FAFeQse0%3D
1018,Smartphone Asus Zenfone Max M3 Desbloqueado Dual Chip 64GB Android 9.0 Vermelho,"R$ 1.249,00","R$ 899,10", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-max-m3-desbloqueado-dual-chip-64gb-android-9-0-vermelho/p
1019,Smartphone Motorola One XT1941 Desbloqueado 64GB Dual Chip Android 8.1 Preto,"R$ 1.394,07","R$ 899,10", Out/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-one-xt1941-desbloqueado-64gb-dual-chip-android-8-1-preto/p
1020,Smartphone Samsung Galaxy A5 2017 Duos SM-A520F/DS Desbloqueado GSM Dual Chip 64GB Android 6.0 Dourado,"R$ 2.180,46","R$ 899,10", Ago/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a5-2017-duos-sm-a520f-ds-desbloqueado-gsm-dual-chip-64gb-android-6-0-dourado/p
1021,Smartphone Motorola Moto G7 Power XT1955-1 Desbloqueado 32GB Android 9.0 Pie Azul Navy,"R$ 2.396,00","R$ 899,10", Fev/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-g7-power-xt1955-1-desbloqueado-32gb-tv-digital-android-9-0-pie-azul-navy/p
1022,Smartphone Xiaomi Redmi 6 Desbloqueado GSM 32GB Android 8.1 Dourado,"R$ 899,00","R$ 899,00", Set/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-6-desbloqueado-gsm-32gb-android-8-1-dourado/p
1023,"Smartphone Lg K50s 32Gb Dual Chip 4G Tela 6,5' Câmera Tripla 13Mp 5Mp 2Mp Frontal 13Mp Azul","R$ 899,00","R$ 899,00", Fev/2020,static.carrefour.com.br,https://track2.jacotei.com.br/r?h=eJxVkc1u2zAQhF%2BF4MG9mBJFivoxYASJi%2FpQBw2Q3AOaXNmqJZGgqBhpkHfvyomR9rCHnR2C%2B82%2B0RcIY%2BsGuqJZktElja8esDFda07Y%2BuDsZCJdvdEpdDg4xujHVZqez%2BfE6BCgcVNIjOuTfUgfex2iP7oB2G7Lfio%2BMim2d%2Bz7pDu2Obae5Vv2BJ1mBVNso3sImj2F1qOSyfsHprAE1o%2FghohvLuLtn6lLfXr%2FIERdi1zImyn2zyP%2Ba2D9WxsXoV3MUg%2B2nfo1LuMX8fT4vyGefjUNhHWpi0wbXjFeccXy0pasrqRiRaaqBpQ1dc4XducOa8EF5zLLOBdFrjAM4w1d8aRSS%2Fqiuwlzquo64Us6IAlm84VPdgcy4xPE35MZn8z4JN%2BSGZ8US%2FWNbG5mfvLBTxDVE4UlsD75P8SZ%2F%2Bsy06DHsT0MYFFzM9Jza1GX9b6yjSgsN8YACKGl4JmURgGAlCW6x%2BgCXNxlVVzbz90311vOnDrCwYXXi1WV%2FwhXM3RTpwN9x1HATChkVlawN%2FT9Lw4MuZw%3D
1024,"Smartphone Lg K50s 32Gb Dual Chip 4G Tela 6,5'' Câmera Tripla 13Mp 5Mp 2Mp Frontal 13Mp Preto","R$ 899,00","R$ 899,00", Fev/2020,static.carrefour.com.br,https://track2.jacotei.com.br/r?h=eJxVkUFr4zAQhf%2BK0CG9RLYsS44dCIXNsjlsygbaexlLcuKNbQlZbiil%2F33HaUO7hznMmyc035s3%2BmLD2LqBrmmWZHRJ46u32Oiu1WdsfXBm0pGu3%2BgUOhycYvTjOk0vl0uiIQTbuCkk2vVJHdLHHkL0JzdYtt%2Bx34qPLBe7H%2BznBB3bnlrP5I492Q5YwRTbQm8DsKfQelSy%2FOHAFJbA%2BhXcEPHNVTwEG13q04eDEFWVybK8n2L%2FPOLH2m7%2BgnbRtotZ6q1pp36D2%2FhFPD%2F%2Bb4jnP01jw8bqvKnLYsV4phsm84wzKBpguarzUkkuV7JZmL07bgQXnOdZxrkopMI0tNd0zZNSLekLdBMGVVZVwpd0QBQM54uf7I9k5ifIX5OZn8z8RO7IzE%2BKpbq7I9v7OQHykQBBWE8UlsD6TOBDvCbwdZxpgHFsj4M1qLkZ6rk1qMuqMnXBBdQiF0ZyAwI4B5mVhjdKALrH6IK9uldlcWs%2Ft9%2FezjmTQrRHF16vVrX6JtzMtps6CPQdRwFToWCEbEou6fs%2F3oy6TQ%3D%3D
1025,Smartphone Xiaomi Redmi S2 Desbloqueado GSM 32GB Android 8.1 Cinza,"R$ 999,00","R$ 899,00", Jun/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-s2-desbloqueado-gsm-32gb-android-8-1-cinza/p
1026,"Smartphone Lg K10 2017 m250ds 4G 32GB Android 7.0 Tela 5.""3 Titânio","R$ 902,31","R$ 899,00", Fev/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-lg-k10-2017-m250ds-4g-32gb-android-7-0-tela-5-3-titanio/p
1027,Smartphone Xiaomi Redmi S2 Desbloqueado GSM 32GB Android 8.1 Dourado,"R$ 2.157,49","R$ 899,00", Jun/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-s2-desbloqueado-gsm-32gb-android-8-1-dourado/p
1028,Smartphone Meizu M6 Note Desbloqueado 64GB Preto + Vi Center Powerbank + Vi Cast,"R$ 899,00","R$ 899,00", Out/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-meizu-m6-note-desbloqueado-64gb-preto-vi-center-powerbank-vi-cast/p
1029,Smartphone Asus Zenfone Max M3 Desbloqueado Dual Chip 64GB Android 9.0 Dourado,"R$ 990,00","R$ 899,00", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-max-m3-desbloqueado-dual-chip-64gb-android-9-0-dourado/p
1030,Smartphone Xiaomi Redmi 6 Desbloqueado GSM Dual Chip 32GB Android 8.1 Azul,"R$ 899,00","R$ 899,00", Out/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-6-desbloqueado-gsm-dual-chip-32gb-android-8-1-azul/p
1031,Smartphone Motorola Moto E6 Plus XT2025-1 64GB Dual Chip Android Pie 9.0 Azul Netuno + Carregador Portátil I2GO 10000mAh 2 Saídas USB Preto,"R$ 899,00","R$ 899,00", Fev/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-e6-plus-xt2025-1-64gb-dual-chip-android-pie-9-0-azul-netuno-carregador-portatil-i2go-10000mah-2-saidas-usb-preto/p
1032,Smartphone Asus Zenfone 4 Max ZC554KL-4A013BR Desbloqueado GSM Dual Chip 32GB Android 7 Preto,"R$ 1.415,98","R$ 899,00", Out/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-4-max-zc554kl-4a013br-desbloqueado-gsm-dual-chip-32gb-android-7-preto/p
1033,Smartphone Samsung Galaxy J6 SM-J600GT/3DL Desbloqueado GSM 64GB TV Digital Dual Chip Android 8.0 Prata,"R$ 1.287,00","R$ 899,00", Jul/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j6-sm-j600gt-3dl-desbloqueado-gsm-64gb-tv-digital-dual-chip-android-8-0-prata/p
1034,Smartphone Lg Q7+ 64Gb 4Gb Tela 5.5` Câmera Traseira 16Mp Com Tv - Preto,"R$ 899,00","R$ 899,00", Mar/2020,static.carrefour.com.br,https://track2.jacotei.com.br/r?h=eJxVkVFLwzAUhf9KCLgXlzZJm7YbDMEhvkycWnzVNL2ddW1T0nRDxP%2Fu7XCoD4Hce0%2BS85180gO4obYdXVIRCDqn%2FqMHLExTmz2WvbPlaDxdftLRNTh4874flmF4PB4Do52Dyo4uMLYNChc%2Btdr5%2Fs12wDa37CFlSXx7zaaVQ6OZYuoi4WytW3Ca5U4PUONGJHdbhjew%2FJltH2%2Fy%2B7AP77ZiwXkSR%2FJq9O3LgI8YWL1rYz3Us6nVQlmP7QrP9TO%2Ff%2Fov8Pv7qgK3UmVpiqgCVmVKsNgUgmkpY7aIiypLgcdZJGflxu5WkkvOIyE4F1kskdz0hi55kKk5PehmxFCyxSLgc9qhfQzil5VsduQhvSQIW5BpTbBEBeqVrK8mVHJGJYjak7VtSX4gjGwdePub%2BdjpYah3HZTYs5P%2Fl7rEfmpiZOCqLBLQouBQRDrRXEVSZMaoyezgrYOTOs2Sc%2FljdH3%2BpQlKe9hZ93GSqvRP4yyGZmy0o184chgATXiqUy41%2FfoGyautvA%3D%3D
1035,Smartphone Asus Zenfone Max M3 Desbloqueado Dual Chip 64GB Android 9.0 Preto,"R$ 990,00","R$ 899,00", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-max-m3-desbloqueado-dual-chip-64gb-android-9-0-preto/p
1036,Smartphone Meizu M6s Desbloqueado 64GB Dual Chip Preto + Vi Cast + Vi Center,"R$ 899,00","R$ 899,00", Ago/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-meizu-m6s-desbloqueado-64gb-dual-chip-preto-vi-cast-vi-center/p
1037,Smartphone LG K8 2017 X240DS Desbloqueado GSM 16GB + Carregador Sony Cycle Energy 3000mAh + Cartão de Memória 8GB + Antivírus Mcafee Mobile Security,"R$ 899,00","R$ 899,00", Jun/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-lg-k8-2017-x240ds-desbloqueado-gsm-16gb-carregador-sony-cycle-energy-3000mah-cartao-de-memoria-8gb-antivirus-mcafee-mobile-security/p
1038,"Smartphone Multilaser MS40S Branco 4"" Câmera 3 MP + 5 MP 3G Quad Core 8GB Android 6.0 - P9026","R$ 893,70","R$ 893,70", Fev/2020,casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUEtv4jAQ%2FisjH7gUQkLeVKhaEOJSpK7YQ29o%2FKC4Tezs2K5UVf3v66DNbk%2Bj7zFjf98ne1fktDVszbIkY3PmPwYVgei0eItwICuD8Gz9yQJ1Ubh6P7j1cnkTvE0EOnQcrxoTYfuE0zJL86Isiuwh%2BP7sbCChNq8orFd6NlK9kjr0m%2BgekFBaGkgJe5OENV4Zv5lOzES092JaPz8fHxfnxa%2F94z6O3b8DEUwb8ctiEGydJk05Z%2B%2FYhZimafOknjOD%2FRjt1CP54WqNgmPovO7QKYLjqUhPsCU0wkIx%2Bx2sv4fdQ68IIYfjE9xBOY78AD8DSthZUtActvDDSLJaQpWksICnNl1V%2F2sMBp3TL0bJyNnLRdFZy7HrWhT5ZVUJbLOmbbMqL7Hmq7Lhkpdp1kS38%2FGFm7su6gn%2BjbAbS4ft2PoYGL16sfRxM5f1N2Kyqy50SOwrShTLYS2veJ1xzr7%2BABu1oqc%3D
1039,Smartphone Samsung Galaxy J6 SM-J600GT/3DL Desbloqueado GSM 32GB TV Digital Dual Chip Android 8.0 Preto,"R$ 2.512,24","R$ 893,64", Jun/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j6-sm-j600gt-3dl-desbloqueado-gsm-32gb-tv-digital-dual-chip-android-8-0-preto/p
1040,Smartphone Xiaomi Redmi S2 Desbloqueado GSM Dual Chip 32GB Android 8.1 Preto e Azul,"R$ 892,91","R$ 892,91", Mai/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-s2-desbloqueado-gsm-dual-chip-32gb-android-8-1-preto-e-azul/p
1041,Smartphone Motorola Moto G4 Plus XT1641 Desbloqueado GSM 32GB Android 6.0 Branco,"R$ 892,06","R$ 892,06", Nov/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-g4-plus-xt1641-desbloqueado-gsm-32gb-android-6-0-branco/p
1042,Smartphone Xiaomi Redmi 8 Desbloqueado Dual Chip 32GB Android 9.0 Pie Preto,"R$ 890,90","R$ 890,90", Out/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-8-desbloqueado-dual-chip-32gb-android-9-0-pie-preto/p
1043,Smartphone Asus Zenfone Max Pro M1 Desbloqueado Dual Chip 32GB Android 8.0 Azul,"R$ 1.315,90","R$ 879,12", Out/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-max-pro-m1-desbloqueado-dual-chip-32gb-android-8-0-azul/p
1044,Smartphone Samsung Galaxy A20s SM-A207M Desbloqueado 32GB Android 9.0 Preto,"R$ 1.114,53","R$ 873,08", Nov/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a20s-sm-a207m-desbloqueado-32gb-android-9-0-preto/p
1045,Smartphone Lenovo Vibe K6 Desbloqueado GSM Dual Chip 16GB Android 6.0 Grafite + Película de Vidro + Capa de Silicone,"R$ 872,90","R$ 872,90", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-lenovo-vibe-k6-desbloqueado-gsm-dual-chip-16gb-android-6-0-grafite-pelicula-de-vidro-capa-de-silicone/p
1046,Smartphone Xiaomi Redmi 6 Desbloqueado GSM Dual Chip 64GB Android 8.1 Azul,"R$ 899,00","R$ 870,00", Out/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-6-desbloqueado-gsm-dual-chip-64gb-android-8-1-azul/p
1047,"Smartphone MS60F Plus 4G Tela 5,5 Sensor Impressao Digital","R$ 869,32","R$ 869,32", Mar/2020,extra-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUMtqwkAU%2FZVhFq40msSMSUC6sLYUFAq66C6MMzc67TzCPKQi%2FnvHYNquLudxL%2BfcKz6DdcJoXOM0SfEY%2B0sHETAp2FeEnTU8MI%2FrKw5WRuHkfefq6bQXvEng21uaMKOSg52meZVXJCNPwavGmWAZLD8pMx7E6E4p4CKoZXR31FJubGeBmV5iRnvQfjmcGLFoV2xYbz62m0kz2a836zhWvwciGDZiWtYxXM%2BSshjjM5UhFilJleTZGGuq7rV2ilrfnYwGtN2R2Qt6l8Gh%2BSvag6SoGBdoB9oZi95UjOYcNehZHIWn8u81QVPnxFEDj5xpW7CN4JFveUkob%2FmBzBknlJQpAGfZPCczqCCrott5Y6F3L%2FJ8gI9o6%2BGR9x7Uw9HYS28tFv%2BIh3kFMkhq8S1KNnbGnNEqzfIW334A7hOYMQ%3D%3D
1048,Smartphone Xiaomi Redmi 8A 2GB Ram Tela 6.2 32GB Camera 12MP - Preto,"R$ 859,00","R$ 859,00", Mar/2020,pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUE1vwjAM%2FStRDpygtIVCi4SmDbFdQEKMAzcUEheyNXXlpkgI8d%2FnVmPskETvwy%2B2b%2FICVFss5UxGQST70l8rYKALq78ZVoSm0V7ObrKhgoWz91U9Gw47wWNQYekxJ4uBRhccaRglYZjxidKXxrtDjQ1pmH8pjR5sr6UcGNu4OfsrRcogVQQaO0lzGpR%2B%2FgzpaS5w%2BhFw2K9Xg8Ngt1wt%2BVn8RTB41nDfutJyFgZp0pcXVTQ8UppkQdiXpXLtfJ9Oka%2FOWILYW4XOii0YvtNXEX%2B8ia1yYgeFEpMgFqOWWXAdKRHF640YiA2Bx%2Be2mlLVtT2VYJjDPAc6WMP8NJxGYW5GEEdxGCd6AjDN4BjGZhyNx%2BbI7tojQecepQ%2F02%2BOmXa145922AykPJ6RrZ02m%2F4hf9wKKplAk7yyRbj%2BP9TEzOpP3Hz2UmxY%3D
1049,Smartphone Xiaomi Redmi 8A 2GB Ram Tela 6.2 32GB Camera 12MP - Preto,"R$ 859,00","R$ 859,00", Mar/2020,casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUE2LwjAQ%2FSshB09a22psLciyiuxFQVwP3so0mWp2m6akqSDif9%2BprOseMuF9zDBvbvyCrtW25hmPgogPub82SEBWWn4TbJxVnfQ8u%2FHOVSScvW%2FabDx%2BCN4GElpoCzhrCKQ1QeHGkQjDOb0ofeu8yVvbOYmLL5DWox70lEGlO7MgfwMOlHWNQ2kfkrS1x9ovXkMGkhqMfA7Ij9vNKB8d1ps1fau%2FEQRePbS4bCTPwiAVQ36BqqNMqZgH4ZDXYPqAnwacb862RnbUYI1me1RU03cWfyzZHgw7YAVsFsRs0jMr6nPAoni7YyO2c%2Bjt61xdDW2rTzUq4mxZosu1In4CoSiSZFaqUCWA8SwVQkwVlGE8V1FUkLv11uHDnUyTJ%2FxdctUfly376%2FaRwOPJuuvDLJJ%2FxNOOVVeB43eSHMXnahpLERcRv%2F8AyDGbiA%3D%3D
1050,Smartphone Xiaomi Redmi 8A 2GB Ram Tela 6.2 32GB Camera 12MP - Preto,"R$ 859,00","R$ 859,00", Mar/2020,extra-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUM1uwjAMfpUoB05QmpZCWwlNG0K7gITYDtwqk7iQrWkqN0VDiHdfimDskETfn2P7wk9IrbY1z7kIBB9yd27QA1lp%2Be1hQ1Z10vH8wjuqvHB0rmnz8fgmOBvgjyMIpDXBnsYiCcPMH5G%2BdM4Ure1I4vwLpHWoBz1lUOnOzL2%2FAQJlqSGU9iZJWzus3fxZZCB9wMhHgWK3Xo2K0edytfTP4q%2BEB8%2BM71k2kudhkCZDfoKq8%2BOkSRaEQ16D6Wf7MECuOdoa2U6DNZptUfk7fWXR%2BxvbgmGfWAGbBhGLe2bhcwRMROsNG7ENobPPTXU1tK0%2B1Kg8Z8sSqdCqX%2Bck2oegShQqhhKyaST22QxAJROVhRl4d%2Bss4c09i%2BMHvDe5fOy1HwgcHiydb9Zk9o%2B4mxdYdRUQv3qJZP85iFTFKuLXX2XxmcE%3D
1051,Smartphone Motorola Moto G6 XT1925 Desbloqueado Dual Chip 64GB Android 8.0 Preto,"R$ 1.769,99","R$ 854,99", Jun/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-g6-xt1925-desbloqueado-dual-chip-64gb-android-8-0-preto/p
1052,Smartphone Motorola Moto E5 Plus XT1924 Desbloqueado GSM Dual Chip 16GB Android 8.0 Ouro,"R$ 929,00","R$ 854,68", Jun/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-e5-plus-xt1924-desbloqueado-gsm-dual-chip-16gb-android-8-0-ouro/p
1053,Smartphone Motorola Moto G4 Dual Chip Android 6.0 Tela 5.5'' 16GB Câmera 13MP - Preto,"R$ 853,85","R$ 853,85", Fev/2020,shoptime.b2w.io,https://track2.jacotei.com.br/r?h=eJxNkcFO4zAQhl%2FFstRywWmcxGlSqUKlqOxhEZXgjib2uI1I4qzjUCHEu%2B800GUlH2b%2B%2BT3%2BxvPB39APtev4istI8mse3nukRDe1fqW0986MOvDVBx99Q4VjCP2wWiyCB%2F2KPonAqCmOtGsv6mK6fgNar1VpllbZSqVLKfMilqUtTWYNYKUzSMp5TZZCoq4Uok6NraQtiqWktnO3Vsu80rqsfkqyUNRt7tHUHnV4Iar1mWmWbmbJjs7pdIqGo%2BtD3eKZKao8qdMcwVEkEwJRcZFSPLTgQ390HYrWBScOIhNmhEboY90L6Ix3tRF5FIuADQgVKSHzQyU0tOhByLTtRe%2BR%2BqY713ez9G6z%2B%2F3063E%2FS3LswZNQJSewdVODcQOp1kP358sn4lQkcZpLko8NaY07oac%2F173mqzgq1DV%2Fg2akdRQqndKO3qUdPP3DZg%2BE7V0DU8DuM3ZH%2BGxL%2BGzzhc8Inz0TPiP8qysm8%2Ftbtr05D8Bk%2BrBngu3PI%2FzsfuxgGOpDh4Y0Zy36l9qQnqjMZpDnhZSQJ9ogZKWuDEgT55W1MbkHosHJXcSX7AL9vZPzgBDw4Pz7ZFTL%2F4Rv7xabsQHPP6nk6TO4AqQHdcI%2F%2FwKUpdmS
