modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_anuncio,timestamp
"Smartphone Motorola Moto G (3ª Geração) Music  Dual Chip Desbloqueado Android Lollipop 5.1 Tela 5"" 16GB Wi-Fi Câmera de 13MP - Preto","R$ 1.029,90","R$ 1.029,90", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=58245d69eec3dfb1f8cf2c36&redirect_url=http%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F13987451%2Fsmartphone-motorola-moto-g-3-geracao-music-dual-chip-desbloqueado-android-lollipop-5-1-tela-5-16gb-wi-fi-camera-de-13mp-preto%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
BLU Studio View 2019 6.0 Smartphone 32GB+1GB RAM Preto,"R$ 1.029,86","R$ 1.029,86", Mai/2020,m.media-amazon.com,https://www.amazon.com.br/dp/B081FGL5XX/ref=asc_df_B081FGL5XX1589983200000/?tag=20173568-20&creative=380333&creativeASIN=B081FGL5XX&linkCode=asn,Thu May 21 23:18:32 2020
Smartphone Zenfone Asus Max Plus M2 ZB634KL-4D004BR Desbloqueado 32GB Dual Chip Android 8.0 Preto,"R$ 1.100,00","R$ 1.022,07", Mar/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-zenfone-asus-max-plus-m2-zb634kl-4d004br-desbloqueado-32gb-dual-chip-android-8-0-preto/p,Thu May 21 23:18:32 2020
Realidade Virtual 3d Vr Headset Óculos Panorâmica De 360 ¿¿° Para Ios Smartphone Android,"R$ 1.020,82","R$ 1.020,82", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5dc5c83e6c28a3cb5053228f&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1293364190%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
EIMANKE Handheld Gimbal Estabilizador com tripé para Smartphone GoPro 7 Xiaoyi 4k ação da câmera Não DJI OSMO 3 Zhiyun FEIYUTECH,"R$ 1.018,80","R$ 1.018,80", Mar/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e5fa520f8e95eac3d504ce6&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1528077639%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Huawei Honor 7S Desbloqueado 16GB Dual Chip Android 8.1 Dourado,"R$ 1.012,68","R$ 1.012,68", Abr/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-huawei-honor-7s-desbloqueado-16gb-dual-chip-android-8-1-dourado/p,Thu May 21 23:18:32 2020
"Smartphone Motorola Moto G (3ª Geração) Colors Dual Chip Android 5.1 Tela 5"" 16GB 4G Câmera 13MP - Branco + 1 Capa Azul","R$ 1.007,99","R$ 1.007,99", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=55ceeee79c3238c7d1b9dd6d&redirect_url=http%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F123670485%2Fsmartphone-motorola-moto-g-3-geracao-colors-dual-chip-android-5.1-tela-5-16gb-4g-camera-13mp-branco-1-capa-azul%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Motorola Moto G8 Play XT2015-2 Desbloqueado 32GB Android 9.0 Vermelho Magenta,"R$ 1.199,90","R$ 1.003,47", Out/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-g8-play-xt2015-2-desbloqueado-32gb-android-9-0-vermelho-magenta/p,Thu May 21 23:18:32 2020
"Smartphone Samsung Galaxy J2 Core 16GB Dual Chip Android 8.1 Tela 5"" Quad-Core 1.4GHz 4G Camera 8MP - Prata","R$ 1.002,79","R$ 1.002,79", Mai/2020,m.media-amazon.com,https://www.amazon.com.br/dp/B07N912V75/ref=asc_df_B07N912V751590087600000/?tag=20173568-20&creative=380333&creativeASIN=B07N912V75&linkCode=asn,Thu May 21 23:18:32 2020
Smartphone Asus Zenfone 3 Max ZC553KL Desbloqueado GSM Dual Chip 32GB 2GB Android 6.0 Cinza,"R$ 999,99","R$ 999,99", Mar/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-3-max-zc553kl-desbloqueado-gsm-dual-chip-32gb-2gb-android-6-0-cinza/p,Thu May 21 23:18:32 2020
Smartphone LG Q6 Desbloqueado GSM Dual Chip 32GB Android 7.0 Rose Gold,"R$ 999,99","R$ 999,99", Set/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-lg-q6-desbloqueado-gsm-dual-chip-32gb-android-7-0-rose-gold/p,Thu May 21 23:18:32 2020
Smartphone Motorola Moto E5 XT1944 Desbloqueado 16GB Dual Chip Android 8.0 Platinum,"R$ 999,99","R$ 999,99", Mai/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-e5-xt1944-desbloqueado-16gb-dual-chip-android-8-0-platinum/p,Thu May 21 23:18:32 2020
"Smartphone Asus Zenfone 3 Max Snapdragon Dual Chip Android 6 Tela 5.5"" 32GB 4G Wi-Fi Câmera 16MP - Prata","R$ 999,99","R$ 999,99", Fev/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=58aedcd7eec3dfb1f87ae955&redirect_url=http%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F130059481%2Fsmartphone-asus-zenfone-3-max-snapdragon-dual-chip-android-6-tela-5-5-32gb-4g-wi-fi-camera-16mp-prata%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Lg K11+ 32gb Dual Chip Tela 5.3' Octa Core 1.5 Ghz 4g Câmera 13mp Preto,"R$ 999,99","R$ 999,99", Mai/2020,m.media-amazon.com,https://www.amazon.com.br/dp/B07HCPWFWB/ref=asc_df_B07HCPWFWB1589983200000/?tag=20173568-20&creative=380333&creativeASIN=B07HCPWFWB&linkCode=asn,Thu May 21 23:18:32 2020
Smartphone Asus Zenfone 3 Max ZC553KL Dual Chip Android 6 32GB 2GB 4G Desbloqueado GSM Prata,"R$ 999,99","R$ 999,99", Fev/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-3-max-dual-chip-android-6-32gb-4g-desbloqueado-gsm-prata/p,Thu May 21 23:18:32 2020
Smartphone Lg K50s Android 9.0 Tela 6.5 32 Gb Câmera 13 Mp Preto,"R$ 999,90","R$ 999,90", Mai/2020,static.carrefour.com.br,https://www.carrefour.com.br/Smartphone-LG-K50S-Android-9-0-Tela-6-5-32-Gb-Camera-13-Mp-Preto/p/MV23988554?utm_source=jacotei&utm_medium=comp&utm_campaign=jacotei&bigclid=eyJvZmZlcklkIjo4NTMyOTU1LCJza3UiOiJNVjIzOTg4NTU0IiwiZ3JvdXBJZCI6Ik1WMjM5ODg1NTQiLCJsb2ciOiIyMS8wNS8yMDIwIDIyOjM4In0,Thu May 21 23:18:32 2020
Smartphone Multilaser Ms80 Desbloqueado GSM 32GB Android 7.1 Dourado,"R$ 1.149,75","R$ 999,90", Fev/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-multilaser-ms80-desbloqueado-gsm-dual-chip-32gb-android-7-1-dourado/p,Thu May 21 23:18:32 2020
Smartphone Asus Zenfone Max M3 Desbloqueado Dual Chip 64GB Android 9.0 Vermelho,"R$ 1.399,00","R$ 999,84", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-max-m3-desbloqueado-dual-chip-64gb-android-9-0-vermelho/p,Thu May 21 23:18:32 2020
Phonestation Meizu M2 Dual Chip 16GB + Vi Center + Vi Cast Cinza,"R$ 999,00","R$ 999,00", Mai/2017,jacotei.com.br,https://www.jacotei.com.br/phonestation-meizu-m2-dual-chip-16gb-vi-center-vi-cast-cinza/p,Thu May 21 23:18:32 2020
Smartphone Xiaomi Redmi 7A Desbloqueado 16GB Dual Chip Android 9.0 Azul,"R$ 999,00","R$ 999,00", Ago/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-7a-desbloqueado-16gb-dual-chip-android-9-0-azul/p,Thu May 21 23:18:32 2020
Smartphone Nokia Lumia 735 Desbloqueado GSM Branco,"R$ 999,00","R$ 999,00", Set/2015,jacotei.com.br,https://www.jacotei.com.br/smartphone-nokia-lumia-735-desbloqueado-gsm-branco/p,Thu May 21 23:18:32 2020
Smartphone Motorola Moto G5 Plus XT1683 Desbloqueado GSM 32GB Dual Chip TV Android 7.0 Dourado,"R$ 999,00","R$ 999,00", Mar/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-g5-plus-xt1683-desbloqueado-gsm-32gb-dual-chip-android-7-0-dourado/p,Thu May 21 23:18:32 2020
Smartphone LG K12 Prime Desbloqueado 64GB Android 9.0 Preto,"R$ 1.049,00","R$ 999,00", Jul/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-lg-k12-prime-desbloqueado-64gb-android-9-0-preto/p,Thu May 21 23:18:32 2020
Smartphone Xiaomi Redmi 7A Desbloqueado 32GB Dual Chip Android 9.0 Azul,"R$ 1.049,99","R$ 999,00", Ago/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-7a-desbloqueado-32gb-dual-chip-android-9-0-azul/p,Thu May 21 23:18:32 2020
Smartphone Motorola Moto G7 XT1962-4 Desbloqueado 64GB Dual Chip Android 9.0 Pie Ônix,"R$ 1.499,00","R$ 999,00", Fev/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-g7-xt1962-4-desbloqueado-64gb-dual-chip-android-9-0-pie-onix/p,Thu May 21 23:18:32 2020
Smartphone Motorola Moto G 2 Geração Dual Chip XT1068 Desbloqueado Android 4.4 5 8GB 3G Wi-Fi Preto,"R$ 999,00","R$ 999,00", Set/2014,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-novo-moto-g-dual-chip-xt1069-desbloqueado-android-4-4-5-8gb-3g-wi-fi-preto/p,Thu May 21 23:18:32 2020
Smartphone LG Q6 Desbloqueado GSM Dual Chip 32GB TV Digital Android 7.0,"R$ 1.190,00","R$ 999,00", Set/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-lg-q6-desbloqueado-gsm-dual-chip-32gb-tv-digital-android-7-0/p,Thu May 21 23:18:32 2020
Smartphone Multilaser G Pro NB762 Desbloqueado 32GB Android 9.0 Preto,"R$ 999,00","R$ 999,00", Set/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-multilaser-g-pro-nb762-desbloqueado-32gb-android-9-0-preto/p,Thu May 21 23:18:32 2020
Smartphone LG K12 Prime Desbloqueado 64GB Android 9.0 Azul,"R$ 1.797,74","R$ 999,00", Jul/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-lg-k12-prime-desbloqueado-64gb-android-9-0-azul/p,Thu May 21 23:18:32 2020
"Smartphone K40s 32GB Dual Chip 4G Tela 6,1"" Câmera Dupla 13MP 5MP Frontal 13MP Azul","R$ 999,00","R$ 999,00", Mai/2020,www.casasbahia-imagens.com.br,https://produto.casasbahia.com.br/1501591895?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=1501591895&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-1501591895,Thu May 21 23:18:32 2020
"Smartphone Motorola Moto G (2ª Geração) Dual Chip Android 4.4 Tela 5"" 8GB 3G Câmera de 8MP - Preto","R$ 999,00","R$ 999,00", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=55f0bd776ed24cafb53b9bdb&redirect_url=http%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F120500229%2Fsmartphone-motorola-moto-g-2-geracao-dual-chip-android-4.4-tela-5-8gb-3g-camera-de-8mp-preto%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy J6 SM-J600GT/3DL Desbloqueado GSM 64GB TV Digital Dual Chip Android 8.0 Violeta,"R$ 999,00","R$ 999,00", Jul/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j6-sm-j600gt-3dl-desbloqueado-gsm-64gb-tv-digital-dual-chip-android-8-0-violeta/p,Thu May 21 23:18:32 2020
"Smartphone Motorola E6 Play, 5.5, 32gb, Android 9.0, Dual Chip, Câmera 13mp, Royal","R$ 999,00","R$ 999,00", Mai/2020,m.media-amazon.com,https://www.amazon.com.br/dp/B081J41KYP/ref=asc_df_B081J41KYP1589983200000/?tag=20173568-20&creative=380333&creativeASIN=B081J41KYP&linkCode=asn,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy J6+ SM-J610G Desbloqueado GSM 32GB Dual Chip Android 8.1 Preto,"R$ 2.657,06","R$ 999,00", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j6-sm-j610g-desbloqueado-gsm-32gb-dual-chip-android-8-1-preto/p,Thu May 21 23:18:32 2020
Smartphone LG Q6+ LGM700TV Desbloqueado GSM Dual Chip 64GB TV Digital Android 7.0,"R$ 999,00","R$ 999,00", Set/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-lg-q6-lgm700tv-desbloqueado-gsm-dual-chip-64gb-tv-digital-android-7-0/p,Thu May 21 23:18:32 2020
Smartphone Asus Zenfone Max Plus M1 Desbloqueado 32GB Dual Chip Android 7.1 Dourado,"R$ 999,00","R$ 999,00", Abr/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-max-plus-m1-desbloqueado-32gb-dual-chip-android-7-1-dourado/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy J6+ SM-J610G Desbloqueado GSM 32GB Dual Chip Android 8.1 Prata,"R$ 2.657,06","R$ 999,00", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j6-sm-j610g-desbloqueado-gsm-32gb-dual-chip-android-8-1-prata/p,Thu May 21 23:18:32 2020
Smartphone Meizu M6 Note Desbloqueado 64GB Prata,"R$ 999,00","R$ 999,00", Ago/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-meizu-m6-note-desbloqueado-64gb-prata/p,Thu May 21 23:18:32 2020
Smartphone Motorola E6 Plus XT-2025 32GB 4G dual sim tela 6.1' câmeras 13mp e 5mp - cinza,"R$ 998,99","R$ 998,99", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e781ddbf8e95eac3d9eca9c&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1587345630%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Motorola E6 Plus XT-2025 32GB 4G dual sim tela 6.1' câmeras 13mp e 5mp - cinza,"R$ 998,99","R$ 998,99", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e781eccf8e95eac3d9ed0b2&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1587345630%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Motorola E6 Plus XT-2025 32GB 4G dual sim tela 6.1' câmeras 13mp e 5mp - cinza,"R$ 998,99","R$ 998,99", Mai/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e781ecef8e95eac3d9ed2b4&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1587345630%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Smartphone Asus Zenfone Max Shot ZB634KL Desbloqueado 32GB Android 8.0 Azul,"R$ 1.779,00","R$ 989,10", Jun/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-max-shot-zb634kl-desbloqueado-32gb-android-8-0-azul/p,Thu May 21 23:18:32 2020
"Smartphone Asus Zenfone Max Shot 3GB-32GB, Tela 6,2"", Câmera Tripla 12mp+5mp+8mp - Azul","R$ 989,10","R$ 989,10", Mai/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5dd41a9ff8e95eac3d72f6e3&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1329574579%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy A20 SM-A205G Desbloqueado Dual Chip 32GB Android 9.0 Preto,"R$ 989,00","R$ 989,00", Abr/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a20-sm-a205g-desbloqueado-dual-chip-32gb-android-9-0-preto/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy A20s SM-A207M Desbloqueado 32GB Android 9.0 Azul,"R$ 1.549,90","R$ 987,05", Nov/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a20s-sm-a207m-desbloqueado-32gb-android-9-0-azul/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy J5 Pro SM-J530G Desbloqueado GSM Dual Chip 32GB Android 7.0 Dourado,"R$ 977,90","R$ 977,90", Ago/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j5-pro-sm-j530g-desbloqueado-gsm-dual-chip-32gb-android-7-0-dourado/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy A20 SM-A205G Desbloqueado Dual Chip 32GB Android 9.0 Azul,"R$ 1.110,42","R$ 977,55", Abr/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a20-sm-a205g-desbloqueado-dual-chip-32gb-android-9-0-azul/p,Thu May 21 23:18:32 2020
Smartphone Motorola Moto G8 Play XT2015-2 Desbloqueado 32GB Android 9.0 Preto Onix,"R$ 1.599,90","R$ 975,57", Out/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-g8-play-xt2015-2-desbloqueado-32gb-android-9-0-preto-onix/p,Thu May 21 23:18:32 2020
Smartphone Asus Zenfone 2 ZE551ML Dual Chip 64GB Desbloqueado GSM Dourado,"R$ 975,19","R$ 975,19", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-asus-zenfone-2-ze551ml-dual-chip-64gb-desbloqueado-gsm-dourado/p,Thu May 21 23:18:32 2020
"Smartphone Motorola Moto G (3ª Geração) Colors Dual Chip Android 5.1 Tela 5"" 16GB 4G Câmera 13MP - Branco + 1 Capa Azul","R$ 974,99","R$ 974,99", Mai/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=55f806326ed24cafb5bd4ec5&redirect_url=http%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F123670485%2Fsmartphone-motorola-moto-g-3-geracao-colors-dual-chip-android-5.1-tela-5-16gb-4g-camera-13mp-branco-1-capa-azul%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
"Smartphone Motorola Moto G (3ª Geração) DS Colors com HDTV Dual Chip Desbloqueado Oi Android 5"" 16GB Câmera 13MP - Branco + 2 Capas","R$ 973,99","R$ 973,99", Mai/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=568ddfb326a311ff8b8c895a&redirect_url=http%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F125380895%2Fsmartphone-motorola-moto-g-3-geracao-ds-colors-com-hdtv-dual-chip-desbloqueado-oi-android-5-16gb-camera-13mp-branco-2-capas%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
"Smartphone Motorola Moto G (3ª Geração) DS Colors com HDTV Dual Chip Desbloqueado Oi Android 5"" 16GB Câmera 13MP - Branco + 2 Capas","R$ 973,99","R$ 973,99", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=56e1b999eec3dfb1f8b179b0&redirect_url=http%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F125380895%2Fsmartphone-motorola-moto-g-3-geracao-ds-colors-com-hdtv-dual-chip-desbloqueado-oi-android-5-16gb-camera-13mp-branco-2-capas%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
"Smartphone Motorola Moto G (3ª Geração) DS Colors com HDTV Dual Chip Desbloqueado Oi Android 5"" 16GB Câmera 13MP - Branco + 2 Capas","R$ 973,99","R$ 973,99", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=56e29221eec3dfb1f82546d9&redirect_url=http%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F125380895%2Fsmartphone-motorola-moto-g-3-geracao-ds-colors-com-hdtv-dual-chip-desbloqueado-oi-android-5-16gb-camera-13mp-branco-2-capas%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Positivo Twist 2 Pro S532 Desbloqueado GSM Preto,"R$ 972,40","R$ 972,40", Jun/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-positivo-twist-2-pro-s532-desbloqueado-gsm-preto/p,Thu May 21 23:18:32 2020
Smartphone Xiaomi Redmi 8A Desbloqueado 32GB Dual Chip Android 9.0 Vermelho,"R$ 1.200,66","R$ 969,27", Out/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-8a-desbloqueado-32gb-dual-chip-android-9-0-vermelho/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy A10s Desbloqueado Dual Chip 32GB Android 9 Preto + Screen Wipes Zeiss Com 30 Lenços Umedecidos Para Limpeza,"R$ 969,00","R$ 969,00", Mai/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a10s-desbloqueado-dual-chip-32gb-android-9-preto-screen-wipes-zeiss-com-30-lencos-umedecidos-para-limpeza/p,Thu May 21 23:18:32 2020
"oukitel c12 6,18 polegadas 19: 9 Screen Display Fingerprint Smartphone 2GB + 16G","R$ 967,47","R$ 967,47", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e055649f8e95eac3dc9c963&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1428989913%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Motorola Moto G6 Play XT1922 Desbloqueado Dual Chip 32GB Android 8.0 Indigo,"R$ 1.299,00","R$ 959,99", Abr/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-g6-play-xt1922-desbloqueado-dual-chip-32gb-android-8-0-indigo/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy J2 Core Dual Chip Android 8.1 Tela 5 8GB 4G Câmera 8MP SM-J260M,"R$ 959,00","R$ 959,00", Abr/2020,m.media-amazon.com,https://www.amazon.com.br/dp/B07H8Q3C9T/ref=asc_df_B07H8Q3C9T1590076800000/?tag=20173568-20&creative=380333&creativeASIN=B07H8Q3C9T&linkCode=asn,Thu May 21 23:18:32 2020
Smartphone Lg K12 Prime Preto 32Gb 3Gb De Ram Tela De 6.26 Camera Tripla De 16Mp 2Mp E 5Mp,"R$ 959,00","R$ 959,00", Mai/2020,static.carrefour.com.br,https://www.carrefour.com.br/Smartphone-LG-K12-Prime-Preto-32GB-3GB-de-RAM-Tela-de-6-26-Camera-Tripla-de-16MP-2MP-e-5MP/p/MP19295383?utm_source=jacotei&utm_medium=comp&utm_campaign=jacotei&bigclid=eyJvZmZlcklkIjo3Nzc5NjY5LCJza3UiOiJNUDE5Mjk1MzgzIiwiZ3JvdXBJZCI6Ik1QMTkyOTUzODMiLCJsb2ciOiIyMS8wNS8yMDIwIDIyOjM4In0,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy J4 Core SM-J410G Desbloqueado Dual Chip 16GB Android Go 8.1 Azul,"R$ 957,77","R$ 957,77", Dez/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j4-core-sm-j410g-desbloqueado-dual-chip-16gb-android-go-8-1-azul/p,Thu May 21 23:18:32 2020
VLOG bolso de 3 Eixos Handheld Smartphone Gimbal Estabilizador,"R$ 955,36","R$ 955,36", Mar/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5dec3261f8e95eac3d9fc120&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1380474194%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone LG K50S Android 9.0 Tela 6.5 32 Gb Câmera 13 Mp,"R$ 949,90","R$ 949,90", Mai/2020,www.lojasmm.com,https://www.tabaratotolevando.com.br/comprar/preco.php?IdProduto=64807&parc=ODg=&utm_source=XML_Precode&utm_medium=Jacotei,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy A20s SM-A207M Desbloqueado 32GB Android 9.0 Vermelho,"R$ 1.599,00","R$ 949,05", Nov/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a20s-sm-a207m-desbloqueado-32gb-android-9-0-vermelho/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy J6 SM-J600GT/3DL Desbloqueado GSM 32GB TV Digital Dual Chip Android 8.0 Preto,"R$ 2.512,24","R$ 949,05", Jun/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j6-sm-j600gt-3dl-desbloqueado-gsm-32gb-tv-digital-dual-chip-android-8-0-preto/p,Thu May 21 23:18:32 2020
